name;ort;x;y
3771054984;matsimNetworkNode;733525.72;5696423.99
31355731;matsimNetworkNode;736449.13;5688230.1899999995
319067987;matsimNetworkNode;734055.4;5698496.04
31355732;matsimNetworkNode;736530.47;5688234.77
319067986;matsimNetworkNode;734001.8600000001;5698645.9399999995
cluster_20247460_991501834;matsimNetworkNode;738668.76;5694497.91
cluster_378301485_378301491;matsimNetworkNode;742686.1100000001;5694696.67
96612668;matsimNetworkNode;731013.8;5686249.949999999
69389082;matsimNetworkNode;740857.44;5691610.34
cluster_144214396_1528089156;matsimNetworkNode;737864.3300000001;5692808.6899999995
69389083;matsimNetworkNode;740589.71;5691583.76
313967857;matsimNetworkNode;735189.5900000001;5691397.2299999995
212432887;matsimNetworkNode;734055.05;5694749.609999999
3206815935;matsimNetworkNode;734291.75;5695620.35
69389087;matsimNetworkNode;740404.25;5691557.79
cluster_293238264_946623260;matsimNetworkNode;735622.45;5696831.37
318380246;matsimNetworkNode;741955.37;5686226.279999999
7784878137;matsimNetworkNode;734360.1000000001;5692593.58
1088490806;matsimNetworkNode;742394.91;5694238.38
321749755;matsimNetworkNode;728385.78;5690193.4799999995
267831727;matsimNetworkNode;734991.94;5696939.93
31355729;matsimNetworkNode;736241.56;5688208.56
73962604;matsimNetworkNode;738343.8200000001;5692371.7299999995
145970331;matsimNetworkNode;733874.54;5698186.04
217636791;matsimNetworkNode;738403.16;5692651.79
298117701;matsimNetworkNode;729840.49;5697111.819999999
753958864;matsimNetworkNode;732044.56;5690704.029999999
cluster_27542497_27542503;matsimNetworkNode;728112.42;5691045.16
319066645;matsimNetworkNode;733869.27;5698574.37
143514523;matsimNetworkNode;737753.2;5694664.0
143514522;matsimNetworkNode;737705.6100000001;5694655.16
143514520;matsimNetworkNode;737649.89;5694707.56
cluster_17088100_3956942681_4587213462_6048642779_#2more;matsimNetworkNode;732737.01;5692093.109999999
2620886690;matsimNetworkNode;737287.52;5690897.41
96612681;matsimNetworkNode;730932.23;5685734.77
378332503;matsimNetworkNode;740591.05;5695854.43
145970327;matsimNetworkNode;733862.45;5698223.59
25730005;matsimNetworkNode;739167.38;5697406.67
25730007;matsimNetworkNode;739217.3600000001;5697414.029999999
25730008;matsimNetworkNode;739304.66;5697427.29
25730004;matsimNetworkNode;739221.48;5697234.26
289743707;matsimNetworkNode;740055.17;5698476.449999999
197747421;matsimNetworkNode;735274.93;5692387.49
287616256;matsimNetworkNode;740794.78;5690114.39
287616255;matsimNetworkNode;740971.54;5690087.14
9360258396;matsimNetworkNode;733413.31;5696433.22
3210011301;matsimNetworkNode;728871.8600000001;5682557.93
1088490867;matsimNetworkNode;742422.1000000001;5694131.92
3210011300;matsimNetworkNode;728858.3500000001;5682504.62
269064947;matsimNetworkNode;731532.7;5687763.31
253962353;matsimNetworkNode;735600.76;5695313.1899999995
32854738;matsimNetworkNode;737439.16;5694941.319999999
183205238;matsimNetworkNode;732959.98;5696276.4399999995
7512339034;matsimNetworkNode;729764.15;5685359.18
269064962;matsimNetworkNode;730868.37;5686416.04
7512339037;matsimNetworkNode;729764.5900000001;5685509.93
7512339036;matsimNetworkNode;729766.19;5685461.89
7512339035;matsimNetworkNode;729765.3500000001;5685411.569999999
4580415438;matsimNetworkNode;726894.8300000001;5693258.13
28384090;matsimNetworkNode;730509.14;5692020.72
28384091;matsimNetworkNode;730392.89;5692186.18
9506002474;matsimNetworkNode;734056.25;5693026.97
269064958;matsimNetworkNode;731786.92;5688067.1899999995
3573143017;matsimNetworkNode;726964.14;5690501.38
294929078;matsimNetworkNode;731962.41;5698355.58
25534774;matsimNetworkNode;734135.1100000001;5690329.18
3793443098;matsimNetworkNode;741446.94;5697954.14
294929074;matsimNetworkNode;731895.7;5698290.41
3793443096;matsimNetworkNode;741452.42;5698023.2299999995
25534770;matsimNetworkNode;734388.99;5689927.27
17088102;matsimNetworkNode;732650.1000000001;5691764.85
17088104;matsimNetworkNode;732508.98;5691335.25
17088106;matsimNetworkNode;732401.8300000001;5690884.779999999
663170117;matsimNetworkNode;740607.21;5686711.819999999
1187555300;matsimNetworkNode;739976.49;5701291.08
28384096;matsimNetworkNode;730678.1000000001;5692295.63
192313103;matsimNetworkNode;738185.74;5693724.89
28384092;matsimNetworkNode;730461.69;5692216.949999999
297882918;matsimNetworkNode;728907.1000000001;5698044.6
378320580;matsimNetworkNode;742107.3400000001;5695668.99
192313104;matsimNetworkNode;738184.54;5693832.42
28384095;matsimNetworkNode;730569.94;5692258.49
7512339028;matsimNetworkNode;729838.16;5685460.87
2101400510;matsimNetworkNode;742268.9;5694695.029999999
18345487;matsimNetworkNode;736160.3500000001;5693921.029999999
cluster_3673957227_69426258;matsimNetworkNode;741071.0800000001;5689646.29
25534766;matsimNetworkNode;734897.53;5688988.069999999
96612653;matsimNetworkNode;731112.8400000001;5686540.949999999
5577158436;matsimNetworkNode;737810.53;5691282.81
96612656;matsimNetworkNode;731136.1100000001;5686514.7299999995
266641669;matsimNetworkNode;728641.75;5691021.93
286752447;matsimNetworkNode;740531.3;5690493.81
1652420623;matsimNetworkNode;735625.56;5693414.88
32854719;matsimNetworkNode;737360.72;5695130.29
59974831;matsimNetworkNode;729882.22;5694536.83
cluster_144451766_2410716915_3523207155;matsimNetworkNode;737582.26;5692038.47
293643516;matsimNetworkNode;739519.0900000001;5702286.75
4807019042;matsimNetworkNode;733879.74;5700398.9799999995
4880954835;matsimNetworkNode;734420.15;5691122.56
4807019043;matsimNetworkNode;734006.51;5700471.41
cluster_268773011_269543624;matsimNetworkNode;741387.38;5691585.42
203898786;matsimNetworkNode;740775.99;5694006.04
1088490834;matsimNetworkNode;742373.04;5694089.84
270723216;matsimNetworkNode;736123.31;5695096.22
270723217;matsimNetworkNode;736267.69;5694998.08
287964728;matsimNetworkNode;742437.49;5694246.819999999
96612647;matsimNetworkNode;731065.0900000001;5686685.13
cluster_59688955_60443320;matsimNetworkNode;727033.81;5694733.279999999
3374505372;matsimNetworkNode;736408.45;5692752.99
cluster_18345489_264977689_6033769476_6349057403;matsimNetworkNode;736067.25;5693828.4399999995
444779680;matsimNetworkNode;736649.18;5691247.6899999995
59245425;matsimNetworkNode;734722.2;5690560.54
536647750;matsimNetworkNode;734140.3300000001;5695552.37
59245427;matsimNetworkNode;734570.8;5689938.42
128034839;matsimNetworkNode;731922.51;5688236.319999999
59245420;matsimNetworkNode;734621.25;5690353.55
cluster_1411409346_1411409352_1411409369_221802653;matsimNetworkNode;729776.3300000001;5691140.97
cluster_203582876_3370728515;matsimNetworkNode;741273.43;5694699.6899999995
59245421;matsimNetworkNode;734626.69;5690563.3
255135826;matsimNetworkNode;739915.8600000001;5691676.359999999
890375806;matsimNetworkNode;733999.1000000001;5695536.859999999
255135824;matsimNetworkNode;739973.3200000001;5691694.7299999995
144216232;matsimNetworkNode;737463.3;5693067.49
196066655;matsimNetworkNode;736064.75;5689640.68
1088490899;matsimNetworkNode;742338.75;5694230.59
144216233;matsimNetworkNode;737592.56;5693186.84
2563382384;matsimNetworkNode;736508.3300000001;5687425.279999999
1987135072;matsimNetworkNode;739530.56;5689404.96
2563382385;matsimNetworkNode;736412.31;5687404.25
987586828;matsimNetworkNode;732879.72;5694190.22
25730041;matsimNetworkNode;739586.3500000001;5697561.54
96618807;matsimNetworkNode;732260.24;5688954.51
cluster_317644197_385183127;matsimNetworkNode;740598.39;5694822.39
221822764;matsimNetworkNode;729640.15;5690384.02
1632175367;matsimNetworkNode;735436.6100000001;5693158.18
4807019075;matsimNetworkNode;733380.18;5700022.529999999
2772916888;matsimNetworkNode;731321.62;5689098.43
cluster_215180509_30710200;matsimNetworkNode;734961.98;5694669.14
242605230;matsimNetworkNode;739111.28;5687804.359999999
1727171209;matsimNetworkNode;732213.87;5699171.06
cluster_250299081_250299082_2615310610_2615310611;matsimNetworkNode;727613.44;5685557.4799999995
242605235;matsimNetworkNode;739015.25;5688529.3
1246628929;matsimNetworkNode;733647.45;5694194.449999999
3003895328;matsimNetworkNode;739670.66;5696271.6
9268161223;matsimNetworkNode;741936.37;5685540.05
25730012;matsimNetworkNode;739262.76;5697256.54
cluster_1654105046_31355838_31821373_31821382_#1more;matsimNetworkNode;735510.64;5692039.029999999
26588598;matsimNetworkNode;734418.51;5692790.24
3215684064;matsimNetworkNode;730125.0900000001;5691978.72
315929976;matsimNetworkNode;738376.73;5695338.31
26588595;matsimNetworkNode;734311.17;5692778.17
315929975;matsimNetworkNode;738309.1000000001;5695332.41
3215684062;matsimNetworkNode;730390.96;5691733.01
197693829;matsimNetworkNode;735304.96;5690008.18
30216186;matsimNetworkNode;735049.72;5695038.92
30216188;matsimNetworkNode;734947.74;5695267.1
315929978;matsimNetworkNode;738444.13;5695344.0
298823527;matsimNetworkNode;728434.31;5698406.14
315929979;matsimNetworkNode;738511.6100000001;5695349.9399999995
cluster_17088098_25986962_25986964_25986966_#1more;matsimNetworkNode;732617.75;5692411.1899999995
242605228;matsimNetworkNode;739155.73;5687584.81
147971478;matsimNetworkNode;740095.45;5693923.819999999
2570253195;matsimNetworkNode;742015.97;5691270.14
242605229;matsimNetworkNode;739133.42;5687693.72
2570253194;matsimNetworkNode;741976.87;5691277.3
294919617;matsimNetworkNode;728410.1000000001;5697988.51
6579835627;matsimNetworkNode;734299.45;5698382.6899999995
197693830;matsimNetworkNode;735082.37;5690001.779999999
6222281533;matsimNetworkNode;737336.94;5700203.47
3467313994;matsimNetworkNode;730370.74;5691749.779999999
147916646;matsimNetworkNode;737432.15;5693232.609999999
26684349;matsimNetworkNode;727957.31;5699605.22
143563482;matsimNetworkNode;737480.13;5694514.75
4497645038;matsimNetworkNode;735163.29;5693539.24
cluster_1119945549_279802266;matsimNetworkNode;742484.55;5693098.96
255133214;matsimNetworkNode;739199.67;5692245.72
25730093;matsimNetworkNode;739807.91;5698184.99
313745912;matsimNetworkNode;739113.16;5689004.31
32033421;matsimNetworkNode;735068.96;5690553.699999999
32033420;matsimNetworkNode;735288.74;5690559.12
cluster_59283486_59766071;matsimNetworkNode;737184.28;5694049.63
3300324678;matsimNetworkNode;737681.88;5697552.0
3300324676;matsimNetworkNode;737633.46;5697478.97
cluster_16572800_298862718_4613865717_6127283827;matsimNetworkNode;735752.66;5695368.899999999
8080724634;matsimNetworkNode;729912.8400000001;5685460.66
8080724633;matsimNetworkNode;729768.8400000001;5685252.54
4497645043;matsimNetworkNode;735185.3400000001;5693545.35
4497645041;matsimNetworkNode;735185.5;5693525.319999999
4497645042;matsimNetworkNode;735162.55;5693525.99
147960762;matsimNetworkNode;739495.41;5694182.66
8080724638;matsimNetworkNode;729913.63;5685507.76
8080724639;matsimNetworkNode;729913.14;5685359.5
143575489;matsimNetworkNode;738653.22;5695080.25
262646314;matsimNetworkNode;729691.3600000001;5690308.24
147959782;matsimNetworkNode;739643.65;5694184.91
279275162;matsimNetworkNode;739656.46;5693013.56
215120436;matsimNetworkNode;730791.8300000001;5694873.42
144216227;matsimNetworkNode;737444.74;5692990.93
31560734;matsimNetworkNode;734738.8400000001;5692108.4399999995
8080724640;matsimNetworkNode;729837.68;5685359.0
98985873;matsimNetworkNode;737203.62;5700393.97
1188516594;matsimNetworkNode;743613.51;5691194.96
59751604;matsimNetworkNode;732257.02;5696521.14
96610074;matsimNetworkNode;730840.87;5686049.609999999
250762253;matsimNetworkNode;730299.1000000001;5689874.3
128034850;matsimNetworkNode;731865.68;5688275.35
143562176;matsimNetworkNode;737419.3200000001;5694567.67
128034855;matsimNetworkNode;731765.28;5688330.09
31560724;matsimNetworkNode;735335.99;5692024.22
31560727;matsimNetworkNode;735095.16;5692048.81
279275159;matsimNetworkNode;739487.78;5692591.79
393764063;matsimNetworkNode;735443.05;5696217.38
2460132777;matsimNetworkNode;737146.89;5692701.38
145970364;matsimNetworkNode;733755.47;5698188.83
2705278709;matsimNetworkNode;737587.43;5687220.4399999995
5590752151;matsimNetworkNode;728168.16;5697885.569999999
cluster_59849822_59850090_59850092;matsimNetworkNode;728904.3;5694686.069999999
147933199;matsimNetworkNode;736760.22;5693234.42
25730062;matsimNetworkNode;739511.22;5697956.899999999
7289719763;matsimNetworkNode;736988.74;5693849.35
429827460;matsimNetworkNode;727173.8600000001;5692877.14
7289719765;matsimNetworkNode;736797.5800000001;5693857.43
350544218;matsimNetworkNode;735973.6100000001;5700930.0
7289719767;matsimNetworkNode;736594.0900000001;5693865.109999999
7289719766;matsimNetworkNode;736683.18;5693861.39
270741218;matsimNetworkNode;737409.94;5699369.49
250291404;matsimNetworkNode;731151.63;5690246.64
323157971;matsimNetworkNode;741428.37;5686811.58
332283029;matsimNetworkNode;742046.78;5695672.22
332283027;matsimNetworkNode;741907.55;5695526.819999999
1516723289;matsimNetworkNode;736358.54;5699921.819999999
3997183728;matsimNetworkNode;739004.2;5697534.96
cluster_317610151_64720618;matsimNetworkNode;737272.67;5696355.81
cluster_25716480_25716508_3998760288_6208333397;matsimNetworkNode;739995.73;5697720.87
7289719761;matsimNetworkNode;737186.71;5693841.06
7289719760;matsimNetworkNode;737283.87;5693836.97
2983857943;matsimNetworkNode;727156.13;5688683.74
9101829279;matsimNetworkNode;733621.54;5695464.699999999
298246682;matsimNetworkNode;728485.49;5697496.74
197791631;matsimNetworkNode;737017.75;5691751.83
2983857951;matsimNetworkNode;727151.89;5688704.949999999
2983857952;matsimNetworkNode;727139.46;5688704.85
7781783823;matsimNetworkNode;731807.8300000001;5696477.49
197791639;matsimNetworkNode;736956.8300000001;5691970.149999999
243213595;matsimNetworkNode;735112.8600000001;5692246.68
197838816;matsimNetworkNode;735864.79;5688052.76
880468900;matsimNetworkNode;730953.79;5697361.6899999995
1393178668;matsimNetworkNode;735133.19;5689654.97
215490918;matsimNetworkNode;733594.56;5694097.699999999
3075858700;matsimNetworkNode;738875.23;5697537.21
7289719759;matsimNetworkNode;737410.53;5693832.33
307133560;matsimNetworkNode;740547.27;5687914.58
1132341008;matsimNetworkNode;732820.13;5692083.24
cluster_330439940_5584095345;matsimNetworkNode;729177.43;5699221.93
49531550;matsimNetworkNode;735000.42;5691768.109999999
390063312;matsimNetworkNode;727292.1000000001;5692771.26
59067030;matsimNetworkNode;733161.81;5695668.529999999
cluster_217632034_217632035;matsimNetworkNode;738445.37;5692749.33
59067032;matsimNetworkNode;733217.2;5695908.64
291583659;matsimNetworkNode;740932.17;5688367.699999999
73962593;matsimNetworkNode;738015.0900000001;5692039.68
143568414;matsimNetworkNode;738150.71;5694776.12
309167605;matsimNetworkNode;740479.17;5688593.88
1314278986;matsimNetworkNode;736577.88;5691137.17
309167606;matsimNetworkNode;740593.76;5688448.27
367991758;matsimNetworkNode;739258.51;5689254.29
309167603;matsimNetworkNode;740431.17;5688499.149999999
19814645;matsimNetworkNode;736100.53;5688032.64
146650856;matsimNetworkNode;729694.5900000001;5684260.449999999
307133527;matsimNetworkNode;740273.91;5687844.0
418762732;matsimNetworkNode;735574.5700000001;5695835.31
319060405;matsimNetworkNode;734335.24;5699832.39
319060404;matsimNetworkNode;734285.54;5699815.24
298905084;matsimNetworkNode;727761.73;5699082.859999999
1272277040;matsimNetworkNode;736639.72;5689050.25
196096402;matsimNetworkNode;737252.37;5686992.46
250762406;matsimNetworkNode;729996.45;5689864.4399999995
250762407;matsimNetworkNode;729883.27;5689832.66
cluster_4049186909_4049186911;matsimNetworkNode;736003.8300000001;5691493.17
3439380027;matsimNetworkNode;730994.6000000001;5691877.069999999
309167611;matsimNetworkNode;740789.96;5688597.16
206218448;matsimNetworkNode;734868.31;5692667.27
30216001;matsimNetworkNode;731930.8400000001;5696603.64
309167621;matsimNetworkNode;741511.5700000001;5688372.42
378301363;matsimNetworkNode;742537.94;5694666.899999999
204951314;matsimNetworkNode;739166.16;5693805.0
194556238;matsimNetworkNode;735859.3500000001;5688891.72
4583682288;matsimNetworkNode;728552.6000000001;5693249.4799999995
26018140;matsimNetworkNode;738918.75;5697993.27
cluster_2111888064_2111888065_25965802;matsimNetworkNode;731870.6100000001;5692921.9399999995
cluster_192298028_192298029;matsimNetworkNode;740973.47;5695170.47
30216004;matsimNetworkNode;732479.6100000001;5696388.399999999
3075858732;matsimNetworkNode;737938.5700000001;5695510.63
26018107;matsimNetworkNode;739226.2;5693428.1899999995
19814673;matsimNetworkNode;741079.76;5697626.9799999995
240477573;matsimNetworkNode;740783.23;5695343.31
70725612;matsimNetworkNode;733800.48;5695795.899999999
240477570;matsimNetworkNode;740855.55;5695330.72
310818368;matsimNetworkNode;739089.22;5689174.449999999
307133511;matsimNetworkNode;740160.14;5687956.26
1463832979;matsimNetworkNode;745903.05;5692073.34
242611245;matsimNetworkNode;739369.43;5687283.5
240477575;matsimNetworkNode;740752.92;5695260.92
307133507;matsimNetworkNode;739907.5900000001;5688182.7299999995
1463832980;matsimNetworkNode;743290.64;5691637.649999999
19814664;matsimNetworkNode;738672.4;5689253.17
146650872;matsimNetworkNode;730713.38;5685231.64
128014521;matsimNetworkNode;730951.22;5685658.85
250762411;matsimNetworkNode;729690.78;5689687.66
316464818;matsimNetworkNode;738063.17;5694433.319999999
316464817;matsimNetworkNode;738140.0;5694449.899999999
cluster_259967806_294161378;matsimNetworkNode;731683.94;5688368.529999999
1857980046;matsimNetworkNode;731538.75;5691757.87
70725609;matsimNetworkNode;733915.74;5695781.899999999
70725607;matsimNetworkNode;734026.1100000001;5695768.859999999
128014508;matsimNetworkNode;731001.73;5685743.01
26018119;matsimNetworkNode;739536.3400000001;5698478.39
4345113020;matsimNetworkNode;736364.03;5701944.33
4450811430;matsimNetworkNode;738625.53;5701130.31
70725603;matsimNetworkNode;734033.8500000001;5695832.05
4890143929;matsimNetworkNode;737876.52;5690762.529999999
1516723284;matsimNetworkNode;736348.1000000001;5699917.14
4890143928;matsimNetworkNode;737954.44;5690585.54
4890143927;matsimNetworkNode;738669.0800000001;5690506.62
240477567;matsimNetworkNode;740960.41;5695360.84
255135923;matsimNetworkNode;740274.7;5691713.35
97621218;matsimNetworkNode;730760.66;5696291.29
429827459;matsimNetworkNode;727175.42;5692918.09
429827457;matsimNetworkNode;727090.55;5692921.62
291583661;matsimNetworkNode;741281.8500000001;5688371.449999999
429827458;matsimNetworkNode;727088.43;5692879.779999999
144210190;matsimNetworkNode;737911.92;5692332.149999999
429827456;matsimNetworkNode;726973.6100000001;5692831.56
144210193;matsimNetworkNode;738057.98;5692451.79
1347761734;matsimNetworkNode;739799.21;5687769.199999999
373417348;matsimNetworkNode;737881.16;5692890.05
391280189;matsimNetworkNode;730532.8300000001;5684834.8
250212660;matsimNetworkNode;730196.99;5690367.75
25970759;matsimNetworkNode;731917.8600000001;5692459.2299999995
29353743;matsimNetworkNode;730846.2;5693889.68
25970757;matsimNetworkNode;732295.81;5692442.029999999
2925745565;matsimNetworkNode;737150.79;5692934.68
264125539;matsimNetworkNode;739201.71;5698129.529999999
298456303;matsimNetworkNode;730419.62;5700996.699999999
cluster_3425140826_5332296407;matsimNetworkNode;743655.1100000001;5694265.38
3779503385;matsimNetworkNode;733626.53;5696364.51
3096304356;matsimNetworkNode;734799.27;5699593.609999999
1106800603;matsimNetworkNode;730812.5;5694779.52
26518480;matsimNetworkNode;730606.56;5696917.81
291583698;matsimNetworkNode;741298.95;5688284.4399999995
130102938;matsimNetworkNode;737736.5900000001;5699700.91
69397697;matsimNetworkNode;739965.03;5691754.01
98988030;matsimNetworkNode;736683.87;5699961.89
25970763;matsimNetworkNode;731839.87;5692531.91
260684229;matsimNetworkNode;735779.18;5695205.56
260684228;matsimNetworkNode;735842.3600000001;5695289.84
1652420804;matsimNetworkNode;735845.0900000001;5693470.26
29353752;matsimNetworkNode;730713.63;5693852.51
73888084;matsimNetworkNode;737446.99;5690788.16
6705381419;matsimNetworkNode;730301.43;5692168.399999999
419016614;matsimNetworkNode;734661.65;5692318.4399999995
391280193;matsimNetworkNode;730585.98;5685136.51
27295450;matsimNetworkNode;734989.0900000001;5692599.38
391280194;matsimNetworkNode;730588.8600000001;5685168.899999999
cluster_316970793_408502823;matsimNetworkNode;734883.47;5692508.4399999995
294164055;matsimNetworkNode;731615.1100000001;5688536.84
429170044;matsimNetworkNode;726613.72;5692562.83
12276431;matsimNetworkNode;736544.69;5696995.99
199809913;matsimNetworkNode;735615.75;5692334.279999999
25635472;matsimNetworkNode;735080.99;5689218.67
25635473;matsimNetworkNode;735069.62;5689226.81
25635470;matsimNetworkNode;735178.42;5689044.3
1187555224;matsimNetworkNode;739334.66;5701263.8
25635476;matsimNetworkNode;734918.68;5689434.949999999
25635475;matsimNetworkNode;734937.5800000001;5689403.27
144209180;matsimNetworkNode;737545.5800000001;5692470.51
264125552;matsimNetworkNode;739176.91;5698134.42
1187555217;matsimNetworkNode;738684.5900000001;5701106.55
423784805;matsimNetworkNode;727793.8500000001;5693090.41
423784803;matsimNetworkNode;727764.75;5693044.26
2070079317;matsimNetworkNode;735099.13;5697039.62
423784800;matsimNetworkNode;728136.99;5693101.52
259865928;matsimNetworkNode;731840.49;5689374.04
1516723228;matsimNetworkNode;732565.93;5700101.51
19814627;matsimNetworkNode;737989.69;5687047.08
2481327373;matsimNetworkNode;728972.5700000001;5689443.97
954729913;matsimNetworkNode;732339.17;5698600.199999999
423784806;matsimNetworkNode;727835.56;5693129.54
293642108;matsimNetworkNode;739415.8400000001;5702061.16
954729919;matsimNetworkNode;732188.3600000001;5698509.62
26518478;matsimNetworkNode;731236.25;5696759.97
250212659;matsimNetworkNode;730282.79;5690124.96
2070555680;matsimNetworkNode;728483.94;5689915.149999999
423784810;matsimNetworkNode;727907.8200000001;5693122.93
29353782;matsimNetworkNode;730970.52;5693709.35
500009417;matsimNetworkNode;730100.16;5696799.43
cluster_31355818_31355819_3801542469;matsimNetworkNode;736987.0900000001;5691375.6899999995
29353780;matsimNetworkNode;731177.72;5693561.87
199741062;matsimNetworkNode;738337.0900000001;5688931.109999999
310818300;matsimNetworkNode;739071.68;5689366.899999999
2716265106;matsimNetworkNode;736770.15;5691773.68
17084482;matsimNetworkNode;742234.94;5693546.79
25575411;matsimNetworkNode;736217.72;5693810.279999999
5768088279;matsimNetworkNode;741617.53;5687005.279999999
cluster_2592701512_27259571_27259581_540369408;matsimNetworkNode;736465.66;5693009.92
8830434926;matsimNetworkNode;731005.78;5688825.34
5768088276;matsimNetworkNode;741642.8400000001;5687005.8
318378037;matsimNetworkNode;742482.31;5686201.49
105948298;matsimNetworkNode;735975.37;5694883.3
25575415;matsimNetworkNode;736205.0700000001;5693811.87
25575418;matsimNetworkNode;736180.6000000001;5694433.43
25575417;matsimNetworkNode;736229.45;5694388.93
381252242;matsimNetworkNode;727654.87;5685585.67
379893601;matsimNetworkNode;743354.93;5694355.859999999
80110034;matsimNetworkNode;740969.47;5689723.74
316631500;matsimNetworkNode;735699.51;5688850.89
130102979;matsimNetworkNode;737986.41;5699466.8
3415467406;matsimNetworkNode;728313.99;5691184.069999999
3415467404;matsimNetworkNode;728122.43;5691190.99
3415467405;matsimNetworkNode;728294.8200000001;5691243.05
3901082491;matsimNetworkNode;735436.16;5691825.96
18345414;matsimNetworkNode;736159.72;5694429.609999999
18345413;matsimNetworkNode;736200.98;5694501.2299999995
59973373;matsimNetworkNode;731313.43;5696728.16
18345412;matsimNetworkNode;736266.89;5694604.859999999
251062935;matsimNetworkNode;731859.3;5690155.1899999995
59973374;matsimNetworkNode;731361.75;5697140.81
18345416;matsimNetworkNode;736192.19;5694378.2299999995
144211459;matsimNetworkNode;737661.74;5692654.55
cluster_1221256353_26191178_418752620_4630910721;matsimNetworkNode;734624.98;5692441.31
3181715136;matsimNetworkNode;731739.22;5690765.51
332283046;matsimNetworkNode;741884.0800000001;5695788.51
332283042;matsimNetworkNode;741910.06;5695808.529999999
4345113097;matsimNetworkNode;736438.29;5702014.2299999995
26588601;matsimNetworkNode;734608.3600000001;5692811.81
918346388;matsimNetworkNode;730893.1100000001;5697430.609999999
373417365;matsimNetworkNode;737973.99;5692911.609999999
313054164;matsimNetworkNode;734019.8600000001;5698110.699999999
253956307;matsimNetworkNode;736471.3400000001;5692474.37
260684230;matsimNetworkNode;735639.8;5695164.819999999
2935109720;matsimNetworkNode;727310.5;5688322.35
995367654;matsimNetworkNode;734844.56;5693196.05
5033397356;matsimNetworkNode;734427.05;5693389.35
7396242043;matsimNetworkNode;728077.56;5689319.16
29353770;matsimNetworkNode;730621.2;5693877.97
3095941259;matsimNetworkNode;734501.74;5699865.04
332283036;matsimNetworkNode;742034.91;5695735.1
29353774;matsimNetworkNode;730943.97;5693737.14
332283038;matsimNetworkNode;741974.02;5695795.1
3190850061;matsimNetworkNode;739070.06;5694937.16
cluster_25279707_25390856;matsimNetworkNode;738801.22;5696082.55
3190850062;matsimNetworkNode;739121.23;5694981.41
1259166033;matsimNetworkNode;729760.76;5692457.77
995367647;matsimNetworkNode;734795.49;5692792.72
26588628;matsimNetworkNode;734927.37;5693009.359999999
144453606;matsimNetworkNode;737387.02;5691588.88
17088006;matsimNetworkNode;735625.48;5690891.22
17088007;matsimNetworkNode;735626.13;5690915.08
30426145;matsimNetworkNode;734626.5;5694789.529999999
146128645;matsimNetworkNode;732021.8500000001;5690474.58
26588621;matsimNetworkNode;734938.87;5692856.149999999
142002280;matsimNetworkNode;738977.97;5693544.6899999995
339041806;matsimNetworkNode;732135.92;5688870.54
260624685;matsimNetworkNode;731556.12;5698802.05
142002279;matsimNetworkNode;738876.37;5693553.7299999995
26588618;matsimNetworkNode;734955.12;5692775.34
2592701502;matsimNetworkNode;736307.56;5692772.5
616757186;matsimNetworkNode;735492.5;5696966.12
315366595;matsimNetworkNode;727079.19;5691023.34
2592701506;matsimNetworkNode;736339.93;5692764.62
30426151;matsimNetworkNode;734863.27;5694991.43
262380276;matsimNetworkNode;731103.3500000001;5698293.109999999
3264519015;matsimNetworkNode;726742.88;5693425.59
298456392;matsimNetworkNode;730452.06;5700964.52
317666966;matsimNetworkNode;732388.8500000001;5699984.91
cluster_26264800_3101077375;matsimNetworkNode;736871.22;5694390.88
31355852;matsimNetworkNode;735258.77;5689594.33
259402284;matsimNetworkNode;736451.01;5693343.92
24542466;matsimNetworkNode;741370.42;5698028.38
32854805;matsimNetworkNode;737589.93;5694925.319999999
17088028;matsimNetworkNode;735042.44;5693381.24
954729985;matsimNetworkNode;734130.93;5696563.51
31355850;matsimNetworkNode;735312.8200000001;5689757.029999999
31355851;matsimNetworkNode;735315.72;5689620.39
250566080;matsimNetworkNode;729141.68;5688641.67
2592701532;matsimNetworkNode;736333.75;5693487.4799999995
314753401;matsimNetworkNode;742776.45;5686283.4399999995
60594860;matsimNetworkNode;733130.3200000001;5690201.41
5169822432;matsimNetworkNode;742935.64;5685692.08
6038821885;matsimNetworkNode;736203.26;5695650.949999999
31355849;matsimNetworkNode;735298.64;5690248.22
cluster_25986478_269786751;matsimNetworkNode;731651.24;5692064.449999999
144466907;matsimNetworkNode;736831.9;5692610.18
60594853;matsimNetworkNode;733155.95;5690162.279999999
31355842;matsimNetworkNode;735312.3300000001;5691843.66
194575301;matsimNetworkNode;736256.48;5688352.21
31355847;matsimNetworkNode;735283.3600000001;5690776.8
cluster_178858408_2424874904;matsimNetworkNode;735096.42;5696188.43
293238265;matsimNetworkNode;735478.18;5696795.88
31355848;matsimNetworkNode;735297.69;5690265.06
cluster_18346573_18347014_250823103_700360121_#3more;matsimNetworkNode;730510.7;5690714.83
24542455;matsimNetworkNode;741170.8500000001;5697944.84
250566079;matsimNetworkNode;729595.31;5688606.18
17088014;matsimNetworkNode;735052.5700000001;5691169.59
2592701520;matsimNetworkNode;736462.31;5693228.81
31355840;matsimNetworkNode;735461.75;5691821.9799999995
3196186584;matsimNetworkNode;736373.99;5691249.279999999
cluster_1092561459_190159630;matsimNetworkNode;738785.53;5696431.88
